permno,sorting_date,portfolio_size,portfolio_bm,portfolio_op,portfolio_inv,exchange,size
20381,2023-07-01,1,2,1,3,NASDAQ,1830.2709999999997
20390,2023-07-01,1,3,1,1,NYSE,24.76513
20395,2023-07-01,1,2,2,2,NASDAQ,1850.47504
20397,2023-07-01,1,3,1,1,NASDAQ,16.81405
20402,2023-07-01,1,1,1,1,NYSE,415.81512
20404,2023-07-01,1,3,1,1,NYSE,384.57045
20406,2023-07-01,1,1,3,2,NYSE,961.36285
20419,2023-07-01,1,3,1,1,NASDAQ,32.691884
20420,2023-07-01,1,3,1,3,NASDAQ,459.8286
20430,2023-07-01,1,3,1,1,NASDAQ,121.01275
20435,2023-07-01,1,3,1,1,NASDAQ,321.15992
20438,2023-07-01,1,1,2,3,NASDAQ,1053.74952
20439,2023-07-01,1,1,1,1,NASDAQ,11.696
20441,2023-07-01,1,1,1,2,NASDAQ,899.30578
20452,2023-07-01,1,1,1,1,NASDAQ,2866.75444
20465,2023-07-01,1,2,1,1,NYSE,372.41567999999995
20468,2023-07-01,1,2,1,1,NASDAQ,1173.4048
20469,2023-07-01,1,3,1,2,NASDAQ,70.73123
20471,2023-07-01,1,2,1,2,NASDAQ,2289.64778
20522,2023-07-01,1,1,1,3,NYSE,858.546
20523,2023-07-01,1,2,1,2,NYSE,150.27192
20545,2023-07-01,1,3,1,1,NYSE,162.79268
20552,2023-07-01,1,1,1,1,NYSE,269.7071
20566,2023-07-01,1,3,1,2,NASDAQ,22.2684
20567,2023-07-01,1,3,1,1,NASDAQ,79.515
20572,2023-07-01,1,1,1,1,NASDAQ,8.236116299999999
20576,2023-07-01,1,3,1,1,NASDAQ,43.42145
20578,2023-07-01,1,3,1,1,NASDAQ,48.57728
20580,2023-07-01,1,3,1,2,NASDAQ,50.784191
20581,2023-07-01,1,3,1,3,NASDAQ,181.50645
20582,2023-07-01,1,2,1,1,NASDAQ,140.47666
20588,2023-07-01,1,3,1,1,NASDAQ,96.73895
20598,2023-07-01,1,2,2,3,NASDAQ,1988.28
20599,2023-07-01,1,2,1,2,NYSE,763.92797
20601,2023-07-01,1,2,1,1,NASDAQ,946.79865
20608,2023-07-01,1,3,1,1,NASDAQ,13.1141541
20609,2023-07-01,1,3,1,1,NASDAQ,21.34132
20613,2023-07-01,1,3,1,1,NASDAQ,7.3487804
20614,2023-07-01,1,3,1,1,NASDAQ,21.4534698
20618,2023-07-01,1,2,1,2,NYSE,2725.1115
20621,2023-07-01,1,2,1,1,NASDAQ,335.01459
20630,2023-07-01,1,3,1,1,NASDAQ,30.305759999999996
20632,2023-07-01,1,2,1,3,NASDAQ,534.31875
20633,2023-07-01,1,3,1,1,NASDAQ,12.9024
20637,2023-07-01,1,3,1,1,NASDAQ,13.69626
20640,2023-07-01,1,2,1,1,NASDAQ,12.563
20641,2023-07-01,1,2,1,3,NASDAQ,208.37106
20644,2023-07-01,1,3,1,1,NASDAQ,12.65112
20646,2023-07-01,1,3,1,3,NYSE,1476.86604
20647,2023-07-01,1,1,2,2,NASDAQ,1017.3
20649,2023-07-01,1,2,2,2,NYSE,2734.5828
20652,2023-07-01,1,2,2,3,NASDAQ,1264.41008
20653,2023-07-01,1,3,1,2,NYSE,674.74054
20654,2023-07-01,1,2,2,2,NYSE,1495.36318
20655,2023-07-01,1,3,1,1,NASDAQ,71.673529
20656,2023-07-01,1,1,3,1,NYSE,3564.95382
20657,2023-07-01,1,2,1,1,NASDAQ,2326.56259
20658,2023-07-01,1,3,2,1,NASDAQ,646.2584
20659,2023-07-01,1,1,1,2,NYSE,800.9415
20660,2023-07-01,1,2,2,1,NASDAQ,172.5169
20661,2023-07-01,1,1,1,2,NASDAQ,1083.94975
20662,2023-07-01,1,2,1,1,NASDAQ,352.6677
20663,2023-07-01,1,3,1,1,NASDAQ,182.76576
20670,2023-07-01,1,1,1,1,NASDAQ,39.78922
20679,2023-07-01,1,1,1,1,NYSE,98.40941
20681,2023-07-01,1,1,1,2,NYSE,1962.36138
20717,2023-07-01,1,3,1,1,NASDAQ,56.48786
20726,2023-07-01,1,3,1,1,NASDAQ,49.60745
20727,2023-07-01,1,2,1,2,NYSE,1132.85832
20750,2023-07-01,1,2,2,2,NYSE,2890.81533
20764,2023-07-01,1,3,2,3,NASDAQ,254.7021
20787,2023-07-01,1,3,1,1,NASDAQ,68.990575
20791,2023-07-01,1,2,1,3,NASDAQ,491.80725
20793,2023-07-01,1,3,1,1,NASDAQ,13.690649999999998
20794,2023-07-01,1,1,1,1,NASDAQ,79.5074
20796,2023-07-01,1,2,1,1,NASDAQ,56.59136000000001
20798,2023-07-01,1,1,1,3,NASDAQ,76.73864
20816,2023-07-01,1,3,1,1,NASDAQ,277.48144
20823,2023-07-01,1,3,3,2,NASDAQ,35.987824
20832,2023-07-01,1,3,1,1,NYSE,518.7670599999999
20834,2023-07-01,1,3,1,1,NASDAQ,150.8737
20843,2023-07-01,1,1,1,1,NASDAQ,51.029073200000006
20848,2023-07-01,1,1,1,1,NASDAQ,55.20523000000001
20884,2023-07-01,1,1,1,3,NASDAQ,828.259
20887,2023-07-01,1,3,1,2,NASDAQ,126.39795
20891,2023-07-01,1,1,1,2,NASDAQ,2133.94659
20895,2023-07-01,1,3,1,1,NASDAQ,339.19776
20898,2023-07-01,1,1,1,3,NASDAQ,1457.03097
20901,2023-07-01,1,2,2,2,NYSE,2218.59
20902,2023-07-01,1,3,2,3,NASDAQ,425.66685
20916,2023-07-01,1,2,1,1,NYSE,1614.018
20919,2023-07-01,1,2,1,3,NYSE,820.69428
20927,2023-07-01,1,3,1,1,NYSE,166.9149
20945,2023-07-01,1,3,1,1,NYSE,32.23009999999999
20999,2023-07-01,1,2,1,3,NYSE,22.09184
21016,2023-07-01,1,1,1,1,NASDAQ,360.79458
21017,2023-07-01,1,1,1,3,NASDAQ,1544.41331
21027,2023-07-01,1,1,1,1,NASDAQ,782.0785
21030,2023-07-01,1,3,1,1,NASDAQ,434.44401
21036,2023-07-01,1,3,1,3,NASDAQ,4.037724
21044,2023-07-01,1,1,1,1,NASDAQ,341.15302
21051,2023-07-01,1,1,1,1,NASDAQ,345.68632
21055,2023-07-01,1,3,2,2,NYSE,314.57752
21060,2023-07-01,1,3,1,1,NASDAQ,108.7081
21072,2023-07-01,1,2,2,3,NASDAQ,362.956
21076,2023-07-01,1,3,1,1,NASDAQ,123.15939999999999
21081,2023-07-01,1,2,1,1,NASDAQ,115.91833
21087,2023-07-01,1,1,1,3,NASDAQ,3057.66377
21089,2023-07-01,1,2,1,1,NASDAQ,33.096
21090,2023-07-01,1,3,1,3,NASDAQ,64.93592
21091,2023-07-01,1,3,1,1,NASDAQ,221.73456
17366,2023-07-01,1,2,1,3,NASDAQ,59.637016200000005
17367,2023-07-01,1,1,3,3,NASDAQ,1268.51496
17368,2023-07-01,1,3,3,3,NASDAQ,127.44474
17369,2023-07-01,1,3,1,1,NASDAQ,37.45078
17370,2023-07-01,1,2,1,3,NASDAQ,39.56913
17372,2023-07-01,1,1,1,3,NASDAQ,1010.35456
17373,2023-07-01,1,2,2,2,NASDAQ,83.15447
17374,2023-07-01,1,1,1,1,NYSE,1484.78286
17382,2023-07-01,1,1,1,2,NYSE,1416.5561
18913,2023-07-01,1,1,2,2,NASDAQ,365.93172
18915,2023-07-01,1,2,2,1,NASDAQ,1178.93359
18926,2023-07-01,1,3,1,2,AMEX,1432.20264
18936,2023-07-01,1,3,1,3,NYSE,121.13192519999998
18937,2023-07-01,1,1,1,3,NYSE,3105.6212699999996
18938,2023-07-01,1,1,1,1,NYSE,1888.8454
18940,2023-07-01,1,1,1,1,NASDAQ,2604.99519
18941,2023-07-01,1,2,2,3,NASDAQ,358.0717
18953,2023-07-01,1,3,2,1,NASDAQ,755.51814
18955,2023-07-01,1,2,1,3,NASDAQ,303.33472
18958,2023-07-01,1,3,2,3,NASDAQ,203.14119
18961,2023-07-01,1,1,1,3,NASDAQ,1640.42808
18963,2023-07-01,1,3,1,1,NASDAQ,48.8882
18973,2023-07-01,1,1,2,2,NYSE,2184.03384
18997,2023-07-01,1,3,1,1,NASDAQ,11.7558
19002,2023-07-01,1,1,2,3,NASDAQ,1578.41166
19004,2023-07-01,1,1,1,1,NASDAQ,513.74054
19005,2023-07-01,1,1,1,1,NASDAQ,28.20015
19008,2023-07-01,1,2,1,1,NASDAQ,12.443544
19012,2023-07-01,1,2,2,2,NASDAQ,587.60904
19015,2023-07-01,1,2,2,3,NASDAQ,452.2592
19021,2023-07-01,1,1,1,3,NASDAQ,642.3824
19022,2023-07-01,1,2,1,1,NASDAQ,432.87048000000004
19024,2023-07-01,1,3,1,1,NASDAQ,74.04354
19025,2023-07-01,1,1,1,1,NASDAQ,78.2359
19026,2023-07-01,1,2,1,1,NASDAQ,17.01071
19032,2023-07-01,1,2,3,3,NASDAQ,3292.6619
19061,2023-07-01,1,3,1,1,NYSE,23.90608
19064,2023-07-01,1,1,1,2,NASDAQ,1069.76448
19066,2023-07-01,1,3,1,3,NASDAQ,9.23443
19070,2023-07-01,1,1,1,3,NASDAQ,1430.09965
19071,2023-07-01,1,3,1,1,NASDAQ,288.28586
19076,2023-07-01,1,1,1,2,NASDAQ,420.1988
19081,2023-07-01,1,1,1,3,NASDAQ,2620.1137
19082,2023-07-01,1,1,1,2,NASDAQ,247.94188000000003
19085,2023-07-01,1,3,2,3,AMEX,167.64555
19098,2023-07-01,1,1,3,2,NYSE,1352.77324
19114,2023-07-01,1,2,1,1,NYSE,309.31926
19129,2023-07-01,1,3,1,1,NASDAQ,23.6698
19135,2023-07-01,1,1,3,1,NASDAQ,90.495
19137,2023-07-01,1,2,1,1,NASDAQ,208.1786
19142,2023-07-01,1,1,1,1,NASDAQ,11.88279
19145,2023-07-01,1,1,1,3,NASDAQ,2235.02104
19146,2023-07-01,1,2,1,1,NASDAQ,30.827475
19149,2023-07-01,1,1,1,1,NYSE,128.68144999999998
19172,2023-07-01,1,3,2,3,NYSE,375.90106
19176,2023-07-01,1,3,1,1,NASDAQ,184.4967
19180,2023-07-01,1,3,1,1,NASDAQ,151.796
19184,2023-07-01,1,1,1,3,NASDAQ,587.3339
19185,2023-07-01,1,2,2,3,NASDAQ,110.01312
19187,2023-07-01,1,3,2,3,NASDAQ,565.31904
19194,2023-07-01,1,1,1,2,NASDAQ,39.2895
19196,2023-07-01,1,1,1,2,NASDAQ,135.47322
19197,2023-07-01,1,3,1,1,NASDAQ,49.446745
19198,2023-07-01,1,3,1,2,NASDAQ,210.37157999999997
19200,2023-07-01,1,1,1,1,NASDAQ,3130.08384
19201,2023-07-01,1,1,1,3,NASDAQ,2919.52175
19224,2023-07-01,1,3,1,1,NYSE,275.45125
19228,2023-07-01,1,1,1,1,NASDAQ,2489.07122
19231,2023-07-01,1,2,2,2,NASDAQ,173.305
19233,2023-07-01,1,2,1,1,NASDAQ,42.84
19249,2023-07-01,1,1,1,1,NASDAQ,8.91315
19250,2023-07-01,1,2,3,3,NASDAQ,518.84808
19251,2023-07-01,1,3,1,1,NASDAQ,51.5324098
19271,2023-07-01,1,3,2,3,NASDAQ,104.47627
19283,2023-07-01,1,2,3,1,NYSE,2967.58392
19310,2023-07-01,1,2,2,2,NASDAQ,125.76
19312,2023-07-01,1,2,3,1,NYSE,521.3711999999999
19313,2023-07-01,1,2,1,2,NASDAQ,839.89191
19315,2023-07-01,1,1,1,2,NASDAQ,60.15552
19316,2023-07-01,1,3,1,3,NYSE,758.48388
19331,2023-07-01,1,3,2,1,NYSE,1377.49029
19333,2023-07-01,1,1,1,1,NYSE,210.08208
19338,2023-07-01,1,3,1,1,NYSE,161.3885
19349,2023-07-01,1,1,1,3,NASDAQ,1191.77898
19352,2023-07-01,1,3,1,1,NASDAQ,18.597915
19353,2023-07-01,1,2,1,1,NASDAQ,423.16832
19356,2023-07-01,1,1,1,3,NASDAQ,1991.73884
19357,2023-07-01,1,3,1,1,NYSE,324.98115
19358,2023-07-01,1,1,1,3,NASDAQ,3329.44524
19388,2023-07-01,1,3,1,1,NYSE,242.61244
19396,2023-07-01,1,2,2,1,NASDAQ,111.33334
19397,2023-07-01,1,3,1,3,NASDAQ,40.139841
19401,2023-07-01,1,3,1,1,NASDAQ,27.7953
19402,2023-07-01,1,2,1,3,NASDAQ,203.62995000000004
19403,2023-07-01,1,1,3,2,NASDAQ,3609.31669
19408,2023-07-01,1,3,1,1,NASDAQ,201.09456
19455,2023-07-01,1,3,1,1,NASDAQ,2642.4987599999995
19456,2023-07-01,1,2,1,1,NASDAQ,355.0461641
19460,2023-07-01,1,3,1,1,NASDAQ,3.0429
19462,2023-07-01,1,3,1,1,NASDAQ,10.172682
19476,2023-07-01,1,3,1,1,NASDAQ,361.812
19479,2023-07-01,1,2,1,1,NASDAQ,61.30116
19480,2023-07-01,1,3,1,2,NASDAQ,57.38256
19483,2023-07-01,1,3,1,1,NASDAQ,7.45143
19485,2023-07-01,1,1,1,3,NASDAQ,1073.12076
19488,2023-07-01,1,1,1,3,NASDAQ,821.4363
19489,2023-07-01,1,1,1,3,NASDAQ,1750.97924
19494,2023-07-01,1,3,1,1,NASDAQ,13.583339999999998
19496,2023-07-01,1,3,1,3,NASDAQ,1018.74957
19497,2023-07-01,1,2,1,3,NYSE,1170.92335
19499,2023-07-01,1,3,1,3,NASDAQ,107.43702
19500,2023-07-01,1,3,1,1,NASDAQ,185.62878
19501,2023-07-01,1,2,1,3,NASDAQ,1531.6292
19504,2023-07-01,1,2,1,1,NASDAQ,48.56537
19505,2023-07-01,1,1,1,2,NASDAQ,2437.87232
19506,2023-07-01,1,1,2,2,NASDAQ,1054.053
19515,2023-07-01,1,3,1,1,AMEX,48.40488
19521,2023-07-01,1,3,1,1,NYSE,21.7188
19533,2023-07-01,1,2,1,1,NYSE,408.25919999999996
19534,2023-07-01,1,1,1,1,NYSE,1266.88536
19539,2023-07-01,1,2,1,1,NYSE,387.70714
19540,2023-07-01,1,1,1,2,NASDAQ,386.6344
19541,2023-07-01,1,1,1,3,NASDAQ,494.38367
19542,2023-07-01,1,2,1,1,NASDAQ,307.84992
19544,2023-07-01,1,2,1,2,NASDAQ,187.40128
19555,2023-07-01,1,2,1,1,NASDAQ,129.38394
19556,2023-07-01,1,3,1,1,NASDAQ,211.07908
19559,2023-07-01,1,3,1,3,NASDAQ,258.33103
19560,2023-07-01,1,2,2,1,NASDAQ,473.75368
19565,2023-07-01,1,1,1,3,NASDAQ,3381.09048
19566,2023-07-01,1,2,1,1,NASDAQ,481.518
19568,2023-07-01,1,1,1,3,NASDAQ,152.90528
19573,2023-07-01,1,2,2,3,NASDAQ,958.23996
19575,2023-07-01,1,1,1,1,NASDAQ,741.72275
19576,2023-07-01,1,3,2,1,NASDAQ,586.704
19577,2023-07-01,1,2,3,1,NYSE,1137.9648
19579,2023-07-01,1,3,2,1,NASDAQ,114.38504
19585,2023-07-01,1,1,1,2,NASDAQ,1273.4161
19592,2023-07-01,1,2,1,3,NYSE,105.66398
19593,2023-07-01,1,3,1,1,NYSE,1841.2972499999998
19599,2023-07-01,1,2,1,1,NYSE,2985.93491
19606,2023-07-01,1,3,1,1,NYSE,393.8472
19616,2023-07-01,1,3,1,3,NYSE,420.5115
19619,2023-07-01,1,3,1,1,NASDAQ,25.935816
19620,2023-07-01,1,3,1,1,NASDAQ,483.48297
19621,2023-07-01,1,3,1,1,NASDAQ,8.2612056
19624,2023-07-01,1,1,1,3,NASDAQ,70.95122
19628,2023-07-01,1,2,1,3,NASDAQ,1014.5844
19631,2023-07-01,1,3,1,3,NASDAQ,5.44204
19632,2023-07-01,1,2,3,3,NASDAQ,1233.63968
19635,2023-07-01,1,1,3,3,NASDAQ,2111.3999999999996
19639,2023-07-01,1,1,1,3,NASDAQ,1133.59532
19640,2023-07-01,1,3,1,1,NASDAQ,8.099850000000002
19644,2023-07-01,1,3,1,1,NASDAQ,123.97896
19649,2023-07-01,1,3,1,1,NASDAQ,284.7502
19653,2023-07-01,1,1,1,1,NASDAQ,1085.38623
19655,2023-07-01,1,2,3,3,NASDAQ,1558.93635
19657,2023-07-01,1,3,1,1,NYSE,520.6383
19659,2023-07-01,1,2,2,2,NASDAQ,1350.38202
19679,2023-07-01,1,3,2,2,NASDAQ,457.82879999999994
19680,2023-07-01,1,3,1,1,NASDAQ,47.59575
19681,2023-07-01,1,2,1,1,NASDAQ,188.811
19682,2023-07-01,1,2,1,1,NASDAQ,288.86144
19721,2023-07-01,1,1,3,2,NYSE,559.99104
19746,2023-07-01,1,1,1,2,NYSE,2894.97604
19778,2023-07-01,1,3,1,1,AMEX,7.7040345
19803,2023-07-01,1,2,1,1,NYSE,196.31508
19808,2023-07-01,1,2,1,2,NASDAQ,611.30574
19811,2023-07-01,1,3,1,1,NASDAQ,9.17662
19812,2023-07-01,1,3,1,1,NASDAQ,112.26225
19813,2023-07-01,1,1,1,1,NASDAQ,293.69716
19814,2023-07-01,1,1,1,3,NASDAQ,157.00899
19822,2023-07-01,1,1,1,2,NASDAQ,1822.7495199999998
19824,2023-07-01,1,3,1,3,NASDAQ,348.54392
19825,2023-07-01,1,1,1,1,NASDAQ,686.4075
19826,2023-07-01,1,2,1,1,NASDAQ,634.899
19831,2023-07-01,1,1,1,1,NASDAQ,123.91896
19832,2023-07-01,1,3,1,3,NASDAQ,14.544200000000002
19835,2023-07-01,1,2,1,1,NASDAQ,79.7952652
19838,2023-07-01,1,2,1,1,NASDAQ,898.746
19847,2023-07-01,1,1,1,1,NASDAQ,42.590213
19849,2023-07-01,1,1,1,3,NASDAQ,1751.1893499999996
19850,2023-07-01,1,3,1,1,NASDAQ,99.96984
19851,2023-07-01,1,1,3,3,NASDAQ,3413.7074
19854,2023-07-01,1,2,2,2,NASDAQ,2164.14579
19862,2023-07-01,1,3,1,2,NASDAQ,84.036
19892,2023-07-01,1,3,1,1,NYSE,38.1555
19893,2023-07-01,1,3,1,1,NYSE,607.048
19894,2023-07-01,1,3,1,3,NYSE,261.43236
19898,2023-07-01,1,3,2,1,NYSE,234.3568
19918,2023-07-01,1,3,1,1,NYSE,7.962570000000001
19919,2023-07-01,1,1,1,3,NYSE,889.62016
19928,2023-07-01,1,3,1,1,NYSE,191.74610000000004
19935,2023-07-01,1,3,1,2,NYSE,237.56656
19939,2023-07-01,1,3,1,1,NASDAQ,311.91226
19944,2023-07-01,1,3,1,1,NASDAQ,39.23811
19946,2023-07-01,1,2,2,2,NASDAQ,857.92632
19948,2023-07-01,1,1,1,3,NASDAQ,96.69153
19952,2023-07-01,1,3,1,1,NASDAQ,217.72486
19953,2023-07-01,1,3,1,1,NASDAQ,134.92875
19955,2023-07-01,1,2,1,1,NASDAQ,29.3011138
19956,2023-07-01,1,3,1,1,NASDAQ,153.53556
19958,2023-07-01,1,3,1,1,NASDAQ,102.2975
19962,2023-07-01,1,1,1,1,NASDAQ,294.63808
19965,2023-07-01,1,3,1,1,NASDAQ,68.09544
19969,2023-07-01,1,2,1,1,NASDAQ,96.502
19973,2023-07-01,1,1,1,1,NASDAQ,11.4051
19978,2023-07-01,1,2,1,3,NASDAQ,43.373408
19979,2023-07-01,1,2,1,1,NASDAQ,498.40287
19985,2023-07-01,1,1,1,1,NASDAQ,12.2041725
19986,2023-07-01,1,2,1,1,NASDAQ,147.821
19989,2023-07-01,1,2,1,3,NASDAQ,1485.7833
19993,2023-07-01,1,3,1,1,NASDAQ,87.52865
19994,2023-07-01,1,3,1,1,NASDAQ,132.50952
19995,2023-07-01,1,2,1,3,NASDAQ,486.083
17672,2023-07-01,1,1,3,3,NYSE,1293.80328
17679,2023-07-01,1,2,2,3,NASDAQ,381.93408
17683,2023-07-01,1,1,2,3,NASDAQ,1825.80671
17684,2023-07-01,1,2,2,2,NASDAQ,1637.07189
17688,2023-07-01,1,1,3,3,NASDAQ,1503.071
17690,2023-07-01,1,2,1,3,NASDAQ,5.416723599999999
17691,2023-07-01,1,2,1,1,NASDAQ,717.07626
17695,2023-07-01,1,3,1,1,NASDAQ,52.80646
17800,2023-07-01,1,3,2,2,NASDAQ,198.492
17801,2023-07-01,1,1,2,3,NASDAQ,1372.62192
17803,2023-07-01,1,3,2,3,NASDAQ,45.7374
17812,2023-07-01,1,1,1,1,NASDAQ,3114.76464
17813,2023-07-01,1,2,1,1,NASDAQ,29.17376
17818,2023-07-01,1,2,2,3,NYSE,901.8833
17821,2023-07-01,1,2,1,3,NASDAQ,415.9064
17825,2023-07-01,1,3,1,2,NASDAQ,37.21725
17867,2023-07-01,1,3,2,2,NYSE,671.33
17869,2023-07-01,1,2,1,3,NASDAQ,167.7168
17871,2023-07-01,1,3,1,1,NASDAQ,42.0970308
17875,2023-07-01,1,1,2,3,NASDAQ,361.79097
17877,2023-07-01,1,2,1,1,NASDAQ,23.2848
17880,2023-07-01,1,1,1,3,NASDAQ,177.996
17885,2023-07-01,1,3,1,1,NASDAQ,13.78832
17887,2023-07-01,1,1,2,3,NASDAQ,530.19198
17889,2023-07-01,1,2,1,3,NASDAQ,177.70585
17890,2023-07-01,1,3,2,3,NASDAQ,365.96922
17891,2023-07-01,1,1,2,3,NASDAQ,410.09815
17892,2023-07-01,1,3,1,1,NASDAQ,45.974216
17895,2023-07-01,1,1,1,1,NASDAQ,237.71415
17898,2023-07-01,1,1,1,1,NASDAQ,61.94795
17906,2023-07-01,1,1,1,1,NASDAQ,241.48603999999997
17907,2023-07-01,1,1,1,3,NASDAQ,1061.6339999999998
17908,2023-07-01,1,1,1,3,NASDAQ,361.59144
17948,2023-07-01,1,1,1,1,NASDAQ,378.54828
17949,2023-07-01,1,1,1,3,NYSE,3153.3427500000003
17950,2023-07-01,1,1,3,2,NASDAQ,3466.50016
17951,2023-07-01,1,2,1,1,NASDAQ,6.23559
17956,2023-07-01,1,3,3,3,NASDAQ,520.54768
17957,2023-07-01,1,1,3,3,NASDAQ,500.78265
17959,2023-07-01,1,1,1,2,NASDAQ,985.36964
17968,2023-07-01,1,1,1,3,NASDAQ,508.209
17969,2023-07-01,1,2,2,2,NASDAQ,37.64925
17970,2023-07-01,1,2,2,3,NASDAQ,177.537
17974,2023-07-01,1,1,1,1,NASDAQ,1348.3854
21096,2023-07-01,1,1,1,3,NASDAQ,427.668
21102,2023-07-01,1,2,1,3,NYSE,2948.63382
21105,2023-07-01,1,1,1,3,NASDAQ,1573.88624
21106,2023-07-01,1,2,1,3,NASDAQ,37.18971
21116,2023-07-01,1,1,2,1,NASDAQ,77.87673
21118,2023-07-01,1,2,1,1,NASDAQ,159.70248
21120,2023-07-01,1,2,1,1,NASDAQ,648.64868
21122,2023-07-01,1,1,1,2,NASDAQ,3411.63744
21123,2023-07-01,1,3,1,2,NYSE,211.68576
21125,2023-07-01,1,1,3,3,NYSE,1322.5872
21198,2023-07-01,1,2,1,1,NYSE,48.6129
21210,2023-07-01,1,1,2,3,NYSE,1320.00778
21219,2023-07-01,1,2,3,3,NYSE,1945.3710499999997
21262,2023-07-01,1,1,1,3,NASDAQ,1038.43374
21263,2023-07-01,1,3,1,1,NASDAQ,60.65972
21269,2023-07-01,1,1,1,1,NASDAQ,60.23755
21271,2023-07-01,1,1,2,3,NASDAQ,465.448
21272,2023-07-01,1,1,1,1,NASDAQ,109.54866
21277,2023-07-01,1,3,1,1,NASDAQ,898.31118
21281,2023-07-01,1,3,1,2,NASDAQ,452.95058
21285,2023-07-01,1,3,1,1,NASDAQ,15.950771200000002
21294,2023-07-01,1,2,3,3,NASDAQ,386.03909
21308,2023-07-01,1,3,1,3,NASDAQ,32.682100000000005
21322,2023-07-01,1,2,1,3,NASDAQ,21.4344
21323,2023-07-01,1,3,1,3,NASDAQ,50.8453
21325,2023-07-01,1,1,1,3,NASDAQ,1107.80116
21331,2023-07-01,1,3,1,1,NASDAQ,3480.96
21335,2023-07-01,1,3,1,1,NASDAQ,4.5989125
21336,2023-07-01,1,3,1,1,NASDAQ,129.35504
21342,2023-07-01,1,1,1,3,NASDAQ,711.1434
21345,2023-07-01,1,2,1,2,NASDAQ,2335.29649
21348,2023-07-01,1,2,1,3,NASDAQ,3451.1856500000004
21349,2023-07-01,1,1,1,3,NYSE,1542.2471399999997
21350,2023-07-01,1,3,2,3,NASDAQ,277.80412
21351,2023-07-01,1,2,1,1,NASDAQ,798.26586
21352,2023-07-01,1,2,2,2,NASDAQ,2237.43954
21353,2023-07-01,1,2,1,3,NYSE,1846.38798
21359,2023-07-01,1,1,2,3,NYSE,2977.20835
21361,2023-07-01,1,1,1,3,NYSE,789.80616
21368,2023-07-01,1,3,1,1,AMEX,6.41361
21372,2023-07-01,1,1,1,3,NYSE,2091.1620100000005
21409,2023-07-01,1,1,3,3,NYSE,1564.29104
21412,2023-07-01,1,1,1,3,AMEX,75.72672
21415,2023-07-01,1,2,1,3,NYSE,3601.2896
21512,2023-07-01,1,1,1,1,NASDAQ,34.46325
21513,2023-07-01,1,1,1,3,NASDAQ,49.4394
21518,2023-07-01,1,1,1,1,NASDAQ,473.35714999999993
21527,2023-07-01,1,1,1,1,NASDAQ,320.39544
21528,2023-07-01,1,3,1,1,NASDAQ,93.5818
21529,2023-07-01,1,2,1,2,NASDAQ,149.73838
21538,2023-07-01,1,3,1,1,NASDAQ,47.27518
21539,2023-07-01,1,3,1,1,NASDAQ,64.42064
21540,2023-07-01,1,3,1,1,NASDAQ,7.68723
21543,2023-07-01,1,2,1,1,NASDAQ,339.7052
21546,2023-07-01,1,3,1,1,NASDAQ,2.830772
21547,2023-07-01,1,3,1,1,NASDAQ,150.7714
21551,2023-07-01,1,2,1,3,NASDAQ,45.486
21554,2023-07-01,1,2,2,2,NASDAQ,2809.89642
21556,2023-07-01,1,1,1,3,NASDAQ,1365.2278
21559,2023-07-01,1,1,1,2,NASDAQ,2873.93634
21560,2023-07-01,1,3,1,3,NASDAQ,187.41644
21562,2023-07-01,1,3,1,1,NASDAQ,12.96009
21563,2023-07-01,1,2,1,1,NASDAQ,496.97315999999995
21564,2023-07-01,1,1,1,1,NASDAQ,2315.21656
21570,2023-07-01,1,1,1,1,NASDAQ,47.79425
21576,2023-07-01,1,1,1,3,NASDAQ,1727.0353099999998
21577,2023-07-01,1,2,1,1,NASDAQ,4.3359104
21580,2023-07-01,1,3,1,2,NASDAQ,6.8310375
21586,2023-07-01,1,2,1,1,NASDAQ,75.67047
21589,2023-07-01,1,1,1,3,NASDAQ,1163.7
21593,2023-07-01,1,1,1,3,NASDAQ,958.24674
21594,2023-07-01,1,2,2,2,NASDAQ,2477.35032
21596,2023-07-01,1,1,2,2,NYSE,2623.15317
21598,2023-07-01,1,1,3,3,NYSE,371.08825
21599,2023-07-01,1,2,1,2,NASDAQ,415.0570799999999
21601,2023-07-01,1,2,1,1,NYSE,490.3312200000001
21604,2023-07-01,1,3,1,1,NASDAQ,140.73832
21606,2023-07-01,1,1,1,3,NASDAQ,1164.3863
21609,2023-07-01,1,1,3,2,NYSE,1344.70707
21612,2023-07-01,1,1,2,2,NYSE,3119.2458
21613,2023-07-01,1,2,2,2,NYSE,1677.416
21624,2023-07-01,1,1,1,1,NYSE,220.98176
21648,2023-07-01,1,1,2,2,NYSE,3609.93164
21664,2023-07-01,1,2,1,3,AMEX,12.76938
21684,2023-07-01,1,3,1,1,NYSE,526.62175
21686,2023-07-01,1,2,1,1,NYSE,212.85365999999996
21695,2023-07-01,1,2,1,1,NASDAQ,197.33024999999998
21701,2023-07-01,1,1,1,3,NASDAQ,734.17456
21703,2023-07-01,1,3,1,2,NASDAQ,257.73423
21705,2023-07-01,1,2,1,1,NASDAQ,36.4392
21707,2023-07-01,1,2,1,1,NASDAQ,280.925
21708,2023-07-01,1,3,2,3,NASDAQ,78.70278
21713,2023-07-01,1,2,2,1,NASDAQ,2233.45024
21721,2023-07-01,1,2,1,1,NASDAQ,77.96159
