permno,sorting_date,portfolio_size,portfolio_bm,portfolio_op,portfolio_inv,exchange,size
18671,2024-07-01,1,2,2,3,NASDAQ,443.448
18677,2024-07-01,1,2,1,1,NASDAQ,216.32416
18709,2024-07-01,1,2,2,3,NYSE,341.97982
18719,2024-07-01,1,3,1,1,NYSE,136.4552
18725,2024-07-01,1,2,2,2,NYSE,608.0802
18727,2024-07-01,1,1,3,3,NYSE,3733.16028
18735,2024-07-01,1,2,2,3,NASDAQ,2193.3086
18769,2024-07-01,1,2,1,1,NASDAQ,533.81244
18772,2024-07-01,1,2,1,3,NASDAQ,1623.57276
18773,2024-07-01,1,3,1,1,NASDAQ,4.32552
18776,2024-07-01,1,1,1,1,NASDAQ,3859.5744
18779,2024-07-01,1,2,1,3,NASDAQ,1706.94107
18780,2024-07-01,1,3,1,1,NASDAQ,24.12947
18783,2024-07-01,1,3,1,1,NASDAQ,62.07200999999999
18785,2024-07-01,1,2,1,1,NASDAQ,706.65406
18786,2024-07-01,1,2,2,3,NYSE,2570.69275
18789,2024-07-01,1,2,1,1,NASDAQ,383.87925
18806,2024-07-01,1,1,1,1,NASDAQ,148.70471
18808,2024-07-01,1,1,1,1,NYSE,1216.8376
18815,2024-07-01,1,2,1,3,NYSE,691.81956
18832,2024-07-01,1,2,1,2,NASDAQ,603.26847
18837,2024-07-01,1,3,1,3,NASDAQ,43.569
18838,2024-07-01,1,2,1,3,NASDAQ,385.9562
18840,2024-07-01,1,2,1,1,NASDAQ,68.65342
18844,2024-07-01,1,1,3,3,NASDAQ,725.88417
18846,2024-07-01,1,1,1,3,NASDAQ,1626.48668
18847,2024-07-01,1,3,2,1,NASDAQ,255.48523
18851,2024-07-01,1,3,2,3,NASDAQ,115.50986
18855,2024-07-01,1,2,1,1,NASDAQ,2.76832
18856,2024-07-01,1,1,3,3,NASDAQ,982.8072800000001
18895,2024-07-01,1,3,2,3,NASDAQ,690.485
18898,2024-07-01,1,1,1,3,NASDAQ,646.23087
18899,2024-07-01,1,1,1,3,NASDAQ,22.24784
18908,2024-07-01,1,1,1,1,NASDAQ,2069.81065
18910,2024-07-01,1,3,2,2,NYSE,2857.99854
18913,2024-07-01,1,1,2,2,NASDAQ,699.1785
18915,2024-07-01,1,2,1,2,NASDAQ,118.30532
18926,2024-07-01,1,3,1,3,AMEX,2020.8510800000001
18936,2024-07-01,1,3,1,3,NYSE,67.73305
18937,2024-07-01,1,1,1,3,NYSE,642.20904
18941,2024-07-01,1,2,2,2,NASDAQ,387.84658
18953,2024-07-01,1,3,2,1,NASDAQ,1040.1276200000002
18955,2024-07-01,1,2,1,1,NASDAQ,232.57011
18958,2024-07-01,1,3,1,1,NASDAQ,103.5967
18961,2024-07-01,1,1,1,3,NASDAQ,2797.22352
18963,2024-07-01,1,2,1,1,NASDAQ,31.63524
18968,2024-07-01,1,1,2,3,NASDAQ,2595.24171
18973,2024-07-01,1,1,2,2,NYSE,2901.05084
18997,2024-07-01,1,3,1,1,NASDAQ,22.1001
19002,2024-07-01,1,1,1,2,NASDAQ,2360.35115
19004,2024-07-01,1,1,1,3,NASDAQ,361.21668
19008,2024-07-01,1,2,1,3,NASDAQ,314.3136
19012,2024-07-01,1,2,3,3,NASDAQ,644.43478
19015,2024-07-01,1,2,2,2,NASDAQ,668.7648
19021,2024-07-01,1,1,1,1,NASDAQ,106.45415
19022,2024-07-01,1,1,1,3,NASDAQ,205.524
19024,2024-07-01,1,2,1,1,NASDAQ,90.522
19025,2024-07-01,1,1,3,1,NASDAQ,100.82592
19026,2024-07-01,1,2,1,1,NASDAQ,5.38836
19032,2024-07-01,1,3,1,1,NASDAQ,1215.651
19061,2024-07-01,1,3,1,1,NASDAQ,4.684128
19064,2024-07-01,1,1,1,3,NASDAQ,1944.96594
19070,2024-07-01,1,2,1,3,NASDAQ,840.36915
19071,2024-07-01,1,2,1,1,NASDAQ,271.21032
19076,2024-07-01,1,1,1,1,NASDAQ,1726.99911
19081,2024-07-01,1,1,1,3,NASDAQ,2877.15816
19082,2024-07-01,1,1,1,3,NASDAQ,115.9772
19085,2024-07-01,1,3,2,2,AMEX,60.74253
19098,2024-07-01,1,1,3,2,NYSE,2912.32124
19114,2024-07-01,1,2,1,1,NYSE,157.1081
19129,2024-07-01,1,3,1,2,NASDAQ,148.6008
19137,2024-07-01,1,3,1,1,NASDAQ,128.89035
19142,2024-07-01,1,3,1,1,NASDAQ,12.851220199999998
19145,2024-07-01,1,1,1,3,NASDAQ,1798.23632
19146,2024-07-01,1,1,1,1,NASDAQ,8.9065482
19172,2024-07-01,1,2,2,3,NYSE,591.43898
19176,2024-07-01,1,2,1,2,NASDAQ,262.86128
19180,2024-07-01,1,2,1,3,NASDAQ,342.8835
19184,2024-07-01,1,1,1,1,NASDAQ,1083.264
19185,2024-07-01,1,3,1,2,NASDAQ,85.82096
19187,2024-07-01,1,1,1,3,NASDAQ,3756.62375
19197,2024-07-01,1,3,1,1,NASDAQ,61.269299999999994
19198,2024-07-01,1,3,2,3,NASDAQ,211.47452999999996
19200,2024-07-01,1,1,1,3,NASDAQ,1230.43014
19224,2024-07-01,1,3,1,1,NYSE,133.17444
19228,2024-07-01,1,2,1,3,NASDAQ,1930.30398
19231,2024-07-01,1,2,2,3,NASDAQ,216.9951
19233,2024-07-01,1,3,1,3,NASDAQ,20.8900593
19249,2024-07-01,1,1,1,3,NASDAQ,15.70502
19250,2024-07-01,1,2,3,3,NASDAQ,402.32901
19251,2024-07-01,1,3,1,1,NASDAQ,49.045821
19271,2024-07-01,1,3,2,1,NASDAQ,91.13307999999998
19310,2024-07-01,1,2,2,2,NASDAQ,182.1265
19312,2024-07-01,1,1,1,1,NYSE,657.97578
19313,2024-07-01,1,2,1,3,NASDAQ,1102.43301
19315,2024-07-01,1,1,1,3,NASDAQ,82.35225
19316,2024-07-01,1,3,1,1,NYSE,997.8426600000001
19331,2024-07-01,1,3,2,1,NYSE,250.46673120000003
19333,2024-07-01,1,1,1,1,NYSE,764.12161
19338,2024-07-01,1,3,1,1,NYSE,129.36924
19349,2024-07-01,1,1,1,3,NASDAQ,1652.969
19352,2024-07-01,1,3,1,1,NASDAQ,5.215073
19353,2024-07-01,1,2,1,2,NASDAQ,478.44104
19356,2024-07-01,1,2,1,2,NASDAQ,290.82763
19357,2024-07-01,1,3,1,1,NYSE,466.87883999999997
19358,2024-07-01,1,1,1,3,NASDAQ,2800.6929
19388,2024-07-01,1,3,1,2,NYSE,70.23841759999999
19397,2024-07-01,1,1,1,1,NASDAQ,34.7254
19401,2024-07-01,1,2,1,1,NASDAQ,24.03432
19402,2024-07-01,1,1,1,3,NASDAQ,18.1116752
19408,2024-07-01,1,3,1,1,NASDAQ,16.84124
19433,2024-07-01,1,2,1,2,NYSE,2104.48541
19454,2024-07-01,1,3,1,1,NYSE,1376.30174
19455,2024-07-01,1,1,1,1,NASDAQ,1285.87112
19456,2024-07-01,1,2,1,1,NASDAQ,499.97778
19460,2024-07-01,1,3,1,3,NASDAQ,2.73178
19476,2024-07-01,1,3,1,2,NASDAQ,188.10246
19479,2024-07-01,1,2,1,1,NASDAQ,50.24453
19483,2024-07-01,1,2,1,1,NASDAQ,3.8192
19485,2024-07-01,1,2,1,3,NASDAQ,649.56875
19489,2024-07-01,1,2,1,3,NASDAQ,975.29632
19494,2024-07-01,1,3,1,2,NASDAQ,14.64285
21325,2024-07-01,1,2,1,3,NASDAQ,193.32258
21331,2024-07-01,1,1,1,3,NASDAQ,3312.92
21335,2024-07-01,1,3,1,3,NASDAQ,1.984797
21336,2024-07-01,1,1,1,3,NASDAQ,329.83328
21342,2024-07-01,1,1,1,3,NASDAQ,1983.27906
21345,2024-07-01,1,1,1,1,NASDAQ,2598.7804
21348,2024-07-01,1,2,1,2,NASDAQ,1882.07174
21349,2024-07-01,1,1,1,3,NYSE,3348.8227499999994
21350,2024-07-01,1,3,3,1,NASDAQ,247.51276
21351,2024-07-01,1,3,1,1,NASDAQ,371.1246
21352,2024-07-01,1,2,2,1,NASDAQ,2335.37275
21353,2024-07-01,1,1,1,3,NYSE,1430.03224
21357,2024-07-01,1,1,2,3,NYSE,3440.31
21359,2024-07-01,1,1,2,3,NYSE,2274.90408
21361,2024-07-01,1,1,3,3,NYSE,891.3112
21368,2024-07-01,1,1,1,1,AMEX,3.4866
21372,2024-07-01,1,1,2,2,NYSE,1740.46033
21409,2024-07-01,1,1,3,3,NYSE,1843.70214
21416,2024-07-01,1,3,1,1,NYSE,113.17089
21512,2024-07-01,1,1,1,1,NASDAQ,35.991
21513,2024-07-01,1,2,1,1,NASDAQ,2.9090944
21518,2024-07-01,1,1,1,1,NASDAQ,47.8993
21527,2024-07-01,1,1,1,1,NASDAQ,260.32688
21529,2024-07-01,1,2,1,1,NASDAQ,164.75157
21534,2024-07-01,1,3,1,1,NASDAQ,34.21784519999999
21538,2024-07-01,1,1,1,1,NASDAQ,6.4678
21539,2024-07-01,1,3,1,1,NASDAQ,147.5658
21540,2024-07-01,1,2,1,3,NASDAQ,25.345619999999997
21543,2024-07-01,1,2,1,1,NASDAQ,229.36672
21546,2024-07-01,1,3,1,1,NASDAQ,3.6250396
21547,2024-07-01,1,3,1,1,NASDAQ,446.87734
21551,2024-07-01,1,3,1,3,NASDAQ,7.515298
21554,2024-07-01,1,2,1,2,NASDAQ,1562.84964
21556,2024-07-01,1,1,1,3,NASDAQ,1089.27031
21559,2024-07-01,1,1,1,3,NASDAQ,2736.46208
21560,2024-07-01,1,2,1,1,NASDAQ,215.60759999999996
21562,2024-07-01,1,3,1,1,NASDAQ,4.046664
21563,2024-07-01,1,2,1,2,NASDAQ,2185.06618
21564,2024-07-01,1,1,3,3,NASDAQ,1477.54612
21576,2024-07-01,1,1,2,3,NASDAQ,1953.89706
21580,2024-07-01,1,3,1,1,NASDAQ,5.1414
21586,2024-07-01,1,2,1,1,NASDAQ,56.05355000000001
21589,2024-07-01,1,2,1,3,NASDAQ,412.61376
21593,2024-07-01,1,1,1,2,NASDAQ,535.49388
21594,2024-07-01,1,2,2,2,NASDAQ,1822.28132
21596,2024-07-01,1,1,2,3,NYSE,2813.94049
21598,2024-07-01,1,1,1,3,NYSE,308.87234
21599,2024-07-01,1,3,1,1,NASDAQ,644.66704
21600,2024-07-01,1,1,1,1,NASDAQ,2263.267
21601,2024-07-01,1,2,1,1,NYSE,357.45696
21604,2024-07-01,1,2,1,1,NASDAQ,349.40752
21606,2024-07-01,1,1,1,1,NASDAQ,733.7979
21609,2024-07-01,1,1,3,3,NYSE,1383.5433300000002
21612,2024-07-01,1,2,1,2,NYSE,3718.71032
21613,2024-07-01,1,1,2,1,NYSE,1638.50424
21628,2024-07-01,1,2,1,2,AMEX,72.10476
21648,2024-07-01,1,1,2,2,NYSE,3416.17448
21664,2024-07-01,1,2,1,1,AMEX,6.339143999999999
21684,2024-07-01,1,2,1,1,NYSE,309.288
21686,2024-07-01,1,2,1,1,NYSE,39.2838112
21695,2024-07-01,1,3,1,3,NASDAQ,145.3936
21701,2024-07-01,1,1,1,1,NASDAQ,918.6606000000002
21703,2024-07-01,1,3,1,2,NASDAQ,213.19035
21705,2024-07-01,1,1,1,1,NASDAQ,192.5968
21707,2024-07-01,1,2,1,3,NASDAQ,148.19532
21708,2024-07-01,1,3,2,2,NASDAQ,74.57163
21713,2024-07-01,1,1,2,1,NASDAQ,2026.69938
21721,2024-07-01,1,1,1,1,NASDAQ,24.471481
21732,2024-07-01,1,2,1,1,NASDAQ,37.95584
21735,2024-07-01,1,2,1,2,NASDAQ,39.3072275
21736,2024-07-01,1,1,1,3,NASDAQ,4.366075
21737,2024-07-01,1,1,1,1,NASDAQ,179.046
21743,2024-07-01,1,1,1,1,NASDAQ,9.1044
21744,2024-07-01,1,1,3,3,NASDAQ,251.15262
21745,2024-07-01,1,2,1,1,NASDAQ,410.91008
21746,2024-07-01,1,3,3,3,NASDAQ,225.93978
21749,2024-07-01,1,3,1,1,NASDAQ,245.09070000000003
21750,2024-07-01,1,1,1,3,NASDAQ,114.17084999999999
21753,2024-07-01,1,3,2,3,NASDAQ,33.1075
21754,2024-07-01,1,3,1,1,NASDAQ,47.4345984
21756,2024-07-01,1,1,1,1,NASDAQ,100.6582
21759,2024-07-01,1,3,1,1,NASDAQ,55.59392
21760,2024-07-01,1,1,1,1,NASDAQ,7.302329999999999
21761,2024-07-01,1,3,1,1,NASDAQ,24.81402
21762,2024-07-01,1,1,1,3,NASDAQ,2383.75489
21763,2024-07-01,1,1,1,1,NASDAQ,191.72512
21764,2024-07-01,1,2,1,1,NASDAQ,334.40712
21774,2024-07-01,1,3,1,3,NASDAQ,57.105
21775,2024-07-01,1,3,1,3,NASDAQ,45.5253
21778,2024-07-01,1,2,1,3,NASDAQ,284.6376
21779,2024-07-01,1,2,1,1,NASDAQ,244.4877
21781,2024-07-01,1,2,2,3,NASDAQ,251.86573
21782,2024-07-01,1,3,1,2,NASDAQ,5.1884
21786,2024-07-01,1,2,1,1,NASDAQ,18.52116
21790,2024-07-01,1,2,1,1,NASDAQ,131.3873
21828,2024-07-01,1,2,1,3,NASDAQ,9.328248
21829,2024-07-01,1,1,1,3,NASDAQ,113.35998000000002
21835,2024-07-01,1,2,1,1,NASDAQ,51.9111912
21837,2024-07-01,1,3,1,1,NASDAQ,3.3700800000000006
21841,2024-07-01,1,3,1,3,NASDAQ,1.65627
21842,2024-07-01,1,3,1,1,NASDAQ,474.84135
21843,2024-07-01,1,1,3,2,NASDAQ,482.70723
21844,2024-07-01,1,1,1,1,NASDAQ,15.56832
21860,2024-07-01,1,2,1,1,NASDAQ,29.705472900000004
21861,2024-07-01,1,2,3,3,NASDAQ,299.51232
21863,2024-07-01,1,3,1,1,NASDAQ,37.07243999999999
21867,2024-07-01,1,3,1,1,NASDAQ,15.75448
21882,2024-07-01,1,2,3,3,NASDAQ,241.76312
21886,2024-07-01,1,2,1,1,NASDAQ,22.2121548
21891,2024-07-01,1,2,1,1,NASDAQ,639.10938
21892,2024-07-01,1,1,1,3,NASDAQ,3170.571
21893,2024-07-01,1,2,1,1,NASDAQ,917.6324
21895,2024-07-01,1,1,1,2,NASDAQ,2815.70796
21897,2024-07-01,1,2,2,2,NASDAQ,1448.9496
21898,2024-07-01,1,1,1,3,NYSE,2714.05044
21903,2024-07-01,1,2,3,3,NYSE,2821.3808
21904,2024-07-01,1,1,1,2,NASDAQ,802.4774
21905,2024-07-01,1,1,1,2,NYSE,1591.9956799999998
21907,2024-07-01,1,2,1,1,NASDAQ,443.085
21908,2024-07-01,1,1,1,3,NASDAQ,27.80365
21916,2024-07-01,1,1,3,2,NASDAQ,29.825700000000005
21920,2024-07-01,1,2,1,3,NASDAQ,21.9351
21923,2024-07-01,1,1,1,1,NASDAQ,66.2304
21939,2024-07-01,1,3,1,1,NASDAQ,5.2833708
21942,2024-07-01,1,1,1,3,NASDAQ,360.91094
21947,2024-07-01,1,2,1,1,NASDAQ,25.05074
21949,2024-07-01,1,2,2,2,NASDAQ,1019.2182
21957,2024-07-01,1,1,1,3,NASDAQ,2364.56352
21970,2024-07-01,1,1,1,1,NASDAQ,843.24864
21975,2024-07-01,1,3,1,1,NYSE,159.89625
22079,2024-07-01,1,2,2,3,NYSE,3744.0630499999997
22081,2024-07-01,1,1,1,3,NASDAQ,2506.3092
22085,2024-07-01,1,1,2,3,NASDAQ,600.1128
22086,2024-07-01,1,1,3,1,NYSE,783.08172
22088,2024-07-01,1,1,1,1,NASDAQ,2235.02196
22089,2024-07-01,1,2,2,1,NYSE,132.68916
22096,2024-07-01,1,3,3,2,NYSE,478.68716
22132,2024-07-01,1,3,1,1,NYSE,35.2672083
22145,2024-07-01,1,2,2,2,NYSE,463.63552
22149,2024-07-01,1,1,1,3,NYSE,567.38484
22177,2024-07-01,1,1,1,1,NASDAQ,294.33943
22178,2024-07-01,1,1,2,2,NASDAQ,230.296
22183,2024-07-01,1,1,1,3,NASDAQ,43.1904
22184,2024-07-01,1,2,1,3,NASDAQ,374.84748
22185,2024-07-01,1,3,1,1,NASDAQ,1.6043
22186,2024-07-01,1,3,1,1,NASDAQ,4.574412
22194,2024-07-01,1,2,1,1,NASDAQ,66.58592
22195,2024-07-01,1,3,1,2,NASDAQ,51.86682
22196,2024-07-01,1,2,1,1,NASDAQ,150.37099
22199,2024-07-01,1,1,3,3,NASDAQ,1581.18375
22200,2024-07-01,1,3,1,1,NASDAQ,10.3609476
22204,2024-07-01,1,2,2,3,NASDAQ,1060.6766799999998
22220,2024-07-01,1,1,1,3,NASDAQ,1004.9749799999998
22221,2024-07-01,1,2,1,1,NASDAQ,59.59440000000001
22229,2024-07-01,1,3,1,1,NASDAQ,195.00865
22238,2024-07-01,1,2,1,1,NASDAQ,55.68849
22239,2024-07-01,1,1,3,3,NASDAQ,757.87875
22244,2024-07-01,1,2,1,3,NASDAQ,529.701
22245,2024-07-01,1,3,1,1,NASDAQ,198.24805
22248,2024-07-01,1,1,1,2,NASDAQ,1309.01566
22256,2024-07-01,1,3,1,1,NASDAQ,163.23153
22258,2024-07-01,1,3,1,1,NASDAQ,41.64452
22260,2024-07-01,1,3,1,1,NASDAQ,53.409
22262,2024-07-01,1,2,3,3,NASDAQ,903.6643000000001
22263,2024-07-01,1,2,2,2,NASDAQ,681.9806
22266,2024-07-01,1,2,1,1,NASDAQ,111.41326
22267,2024-07-01,1,1,1,2,NASDAQ,3008.1968400000005
22268,2024-07-01,1,2,1,1,NYSE,3027.2616
22280,2024-07-01,1,3,3,3,NASDAQ,48.03708
22281,2024-07-01,1,1,1,3,NASDAQ,68.26434
22284,2024-07-01,1,3,1,1,NASDAQ,4.1476544
22286,2024-07-01,1,2,1,3,NASDAQ,8.6832
22287,2024-07-01,1,1,1,1,NASDAQ,264.17776
22289,2024-07-01,1,3,1,1,NASDAQ,14.047599999999997
22290,2024-07-01,1,2,1,1,NASDAQ,5.144
22291,2024-07-01,1,2,1,1,NASDAQ,9.86713
22295,2024-07-01,1,2,1,1,NASDAQ,137.589
22296,2024-07-01,1,1,2,1,NASDAQ,79.06152
22301,2024-07-01,1,2,2,3,NASDAQ,134.20024
22302,2024-07-01,1,3,2,2,NASDAQ,105.77928
19496,2024-07-01,1,2,1,1,NASDAQ,286.42864
19497,2024-07-01,1,2,1,2,NYSE,1163.283
19499,2024-07-01,1,2,1,1,NASDAQ,417.00369
19500,2024-07-01,1,3,1,1,NASDAQ,97.77348
19501,2024-07-01,1,2,1,1,NASDAQ,869.279
19505,2024-07-01,1,1,1,2,NASDAQ,2103.2055
19506,2024-07-01,1,1,2,2,NASDAQ,2349.19825
19533,2024-07-01,1,3,1,1,NYSE,154.94346480000002
19534,2024-07-01,1,1,1,2,NYSE,1518.64936
19540,2024-07-01,1,3,1,1,NASDAQ,83.40516960000001
19541,2024-07-01,1,1,2,3,NASDAQ,2009.8004400000002
19542,2024-07-01,1,1,1,1,NASDAQ,316.29159
19544,2024-07-01,1,2,1,2,NASDAQ,517.1460000000001
19555,2024-07-01,1,2,1,2,NASDAQ,36.13376
19556,2024-07-01,1,1,1,1,NASDAQ,386.78869999999995
19559,2024-07-01,1,2,1,3,NASDAQ,276.84112
19560,2024-07-01,1,3,1,1,NASDAQ,541.9568
19565,2024-07-01,1,1,1,2,NASDAQ,3619.3918
19566,2024-07-01,1,1,1,1,NASDAQ,1343.13059
19568,2024-07-01,1,1,1,1,NASDAQ,283.47652
19575,2024-07-01,1,1,1,1,NASDAQ,626.5844
19577,2024-07-01,1,1,1,1,NYSE,1910.8212
19579,2024-07-01,1,3,1,1,NASDAQ,116.055
19585,2024-07-01,1,1,1,1,NASDAQ,1837.9242
19592,2024-07-01,1,1,1,1,NYSE,793.3495200000001
19593,2024-07-01,1,2,1,2,NYSE,2364.50766
19599,2024-07-01,1,2,1,2,NYSE,2188.74564
19606,2024-07-01,1,3,1,1,NYSE,721.73932
19616,2024-07-01,1,2,1,1,NYSE,104.73104
19620,2024-07-01,1,2,1,1,NASDAQ,293.45238
19624,2024-07-01,1,1,1,3,NASDAQ,51.88102
19628,2024-07-01,1,1,1,3,NASDAQ,1338.93956
19632,2024-07-01,1,2,3,3,NASDAQ,1792.59376
19635,2024-07-01,1,1,3,3,NASDAQ,1714.68178
19636,2024-07-01,1,1,1,3,NASDAQ,291.97375
19644,2024-07-01,1,2,1,1,NASDAQ,56.9256834
19649,2024-07-01,1,3,1,2,NASDAQ,223.54484900000003
19653,2024-07-01,1,2,1,1,NASDAQ,200.5234
19655,2024-07-01,1,1,2,1,NASDAQ,3117.39948
19657,2024-07-01,1,3,1,1,NYSE,85.5903216
19659,2024-07-01,1,2,3,1,NASDAQ,2029.1666
19679,2024-07-01,1,3,2,2,NASDAQ,762.3564
19680,2024-07-01,1,2,1,3,NASDAQ,51.948
19681,2024-07-01,1,3,1,3,NASDAQ,160.62198
19682,2024-07-01,1,3,1,1,NASDAQ,83.46564
19721,2024-07-01,1,1,3,2,NYSE,718.352
19746,2024-07-01,1,1,1,3,NYSE,1995.22582
19778,2024-07-01,1,3,1,1,AMEX,56.05388
19803,2024-07-01,1,3,1,1,NYSE,30.67075
19808,2024-07-01,1,3,1,1,NASDAQ,132.680373
19811,2024-07-01,1,3,1,1,NASDAQ,7.626
19812,2024-07-01,1,3,1,1,NASDAQ,101.86335
19813,2024-07-01,1,1,1,1,NASDAQ,918.43752
19814,2024-07-01,1,1,1,3,NASDAQ,24.79095
19822,2024-07-01,1,2,1,2,NASDAQ,1148.96592
19824,2024-07-01,1,3,1,1,NASDAQ,10.64385
19825,2024-07-01,1,1,1,1,NASDAQ,3533.2348
19826,2024-07-01,1,1,2,3,NASDAQ,643.8714
19828,2024-07-01,1,1,3,1,NASDAQ,3462.36704
19831,2024-07-01,1,1,1,1,NASDAQ,225.55368000000004
19832,2024-07-01,1,2,1,1,NASDAQ,13.310115
19833,2024-07-01,1,1,1,1,NASDAQ,42.57
19838,2024-07-01,1,1,1,1,NASDAQ,401.5587
19847,2024-07-01,1,1,1,3,NASDAQ,451.09344000000004
19850,2024-07-01,1,3,1,1,NASDAQ,74.73728
19851,2024-07-01,1,1,3,2,NASDAQ,1558.2375
19854,2024-07-01,1,3,1,1,NASDAQ,2261.57256
19862,2024-07-01,1,3,1,2,NASDAQ,547.066
19893,2024-07-01,1,1,1,2,NYSE,371.8512
19894,2024-07-01,1,2,1,2,NYSE,722.24964
19898,2024-07-01,1,3,1,3,NYSE,310.75269
19919,2024-07-01,1,2,1,1,NYSE,179.43261000000004
19928,2024-07-01,1,2,1,3,NYSE,444.56175
19935,2024-07-01,1,3,1,1,NYSE,82.55965
19939,2024-07-01,1,3,1,1,NASDAQ,279.43682
19944,2024-07-01,1,3,1,2,NASDAQ,26.8429
19945,2024-07-01,1,1,3,2,NASDAQ,3840.65625
19946,2024-07-01,1,2,1,2,NASDAQ,700.5908
19948,2024-07-01,1,1,1,3,NASDAQ,222.0795
19952,2024-07-01,1,3,1,1,NASDAQ,128.5011
19953,2024-07-01,1,2,1,1,NASDAQ,317.92992
19956,2024-07-01,1,3,1,1,NASDAQ,703.84564
19965,2024-07-01,1,3,1,1,NASDAQ,12.8634903
19969,2024-07-01,1,1,1,3,NASDAQ,726.1694
19973,2024-07-01,1,1,1,3,NASDAQ,60.338559999999994
19978,2024-07-01,1,3,1,1,NASDAQ,8.566533799999998
22423,2024-07-01,1,3,3,3,NYSE,1321.47645
22426,2024-07-01,1,2,1,1,NYSE,106.0472
22537,2024-07-01,1,3,1,1,NASDAQ,5.1513
22561,2024-07-01,1,2,1,3,NASDAQ,11.010779999999999
22562,2024-07-01,1,1,1,3,NASDAQ,54.30942
22586,2024-07-01,1,1,1,2,NASDAQ,13.65984
22602,2024-07-01,1,2,1,3,NASDAQ,9.54954
22610,2024-07-01,1,3,1,1,NASDAQ,75.71389
22626,2024-07-01,1,2,2,3,NASDAQ,129.3501
22627,2024-07-01,1,1,1,1,NASDAQ,23.3731
22634,2024-07-01,1,1,1,1,NASDAQ,53.88984
22636,2024-07-01,1,3,1,1,NASDAQ,44.18785
22638,2024-07-01,1,2,1,1,NASDAQ,7.065471999999999
22655,2024-07-01,1,3,1,3,NASDAQ,3.86535
22659,2024-07-01,1,1,1,1,NASDAQ,32.791806
22660,2024-07-01,1,1,1,3,NASDAQ,5.2924216
22670,2024-07-01,1,1,1,1,NASDAQ,12.822150000000002
22671,2024-07-01,1,3,1,2,NASDAQ,50.99085000000001
22689,2024-07-01,1,2,1,1,NASDAQ,150.356
22731,2024-07-01,1,1,1,3,AMEX,17.1042268
22757,2024-07-01,1,2,1,1,NASDAQ,503.17075
22758,2024-07-01,1,1,1,3,NASDAQ,2959.89489
22765,2024-07-01,1,3,1,1,NASDAQ,2.762424
22768,2024-07-01,1,3,1,1,NASDAQ,5.31432
22771,2024-07-01,1,3,1,2,NASDAQ,18.45792
22772,2024-07-01,1,1,1,3,NASDAQ,15.265640000000001
22776,2024-07-01,1,2,1,3,NASDAQ,14.5547264
22781,2024-07-01,1,3,1,1,NASDAQ,3.1396
22783,2024-07-01,1,1,1,1,NASDAQ,51.44638
22785,2024-07-01,1,1,1,1,NASDAQ,118.68117
22793,2024-07-01,1,3,1,1,NASDAQ,9.77785
22797,2024-07-01,1,1,1,3,NASDAQ,96.1875
22804,2024-07-01,1,2,1,1,NASDAQ,58.272
22811,2024-07-01,1,1,1,2,NYSE,412.62869
22886,2024-07-01,1,1,1,3,NASDAQ,64.13235
22897,2024-07-01,1,2,1,3,NASDAQ,76.61478
22899,2024-07-01,1,1,1,3,NASDAQ,298.38094
22928,2024-07-01,1,2,2,3,NYSE,1589.21204
22934,2024-07-01,1,1,1,3,AMEX,156.76596
22952,2024-07-01,1,2,1,2,AMEX,59.0745
22953,2024-07-01,1,1,2,3,AMEX,125.6164
22977,2024-07-01,1,3,3,2,NYSE,462.91776000000004
22992,2024-07-01,1,1,3,3,AMEX,14.56231
22995,2024-07-01,1,2,1,2,AMEX,230.36954999999998
23021,2024-07-01,1,1,1,3,NASDAQ,9.654912
23032,2024-07-01,1,1,1,3,NASDAQ,712.7334
23033,2024-07-01,1,2,1,1,NASDAQ,8.26516
23039,2024-07-01,1,2,2,1,NASDAQ,248.17120000000003
23041,2024-07-01,1,2,1,1,NASDAQ,29.6694477
23054,2024-07-01,1,1,1,3,NASDAQ,1244.8583
23056,2024-07-01,1,3,1,2,NASDAQ,6.86184
23058,2024-07-01,1,1,1,1,NASDAQ,2.30641
23062,2024-07-01,1,1,1,1,NASDAQ,7.56
23064,2024-07-01,1,2,3,2,NASDAQ,1187.082
23065,2024-07-01,1,1,1,1,NASDAQ,48.1690478
23101,2024-07-01,1,1,1,1,NASDAQ,11.58927
23110,2024-07-01,1,3,2,3,NASDAQ,117.5955
23117,2024-07-01,1,2,1,1,NASDAQ,519.498
23120,2024-07-01,1,1,1,1,NASDAQ,5.103502000000001
23129,2024-07-01,1,3,2,1,NYSE,447.39152
23147,2024-07-01,1,1,1,3,AMEX,1128.47966
23179,2024-07-01,1,2,2,3,NASDAQ,213.86946
23182,2024-07-01,1,2,2,3,NYSE,2365.074
23185,2024-07-01,1,1,1,3,NASDAQ,3.52717
23206,2024-07-01,1,1,2,2,NYSE,1332.01644
23216,2024-07-01,1,1,1,1,AMEX,74.68254
23223,2024-07-01,1,3,2,3,NASDAQ,114.816
23224,2024-07-01,1,2,1,2,NASDAQ,877.7141500000001
88197,2024-07-01,1,2,2,2,NASDAQ,3087.49038
88203,2024-07-01,1,1,1,1,NASDAQ,484.41652
88208,2024-07-01,1,3,1,1,NASDAQ,10.90516
88260,2024-07-01,1,1,1,1,NASDAQ,57.4906536
23235,2024-07-01,1,3,1,3,NASDAQ,3.8081355
23236,2024-07-01,1,1,1,3,NASDAQ,87.74304
